"data_year","state_name","total_agencies","participation_agencies","participating_agencies_pct","nibrs_participating_agencies","nibrs_participating_agencies","covered_agencies","covered_pct","total_population","nibrs_population"
1960,Alabama,491,129,0.26,0,0,0,0,3324840,0
1960,Alaska,55,6,0.11,0,0,0,0,226167,0
1960,American Samoa,1,0,0,0,0,0,0,0,0
1960,Arizona,174,40,0.23,0,0,0,0,1306352,0
1960,Arkansas,352,112,0.32,0,0,1,0.01,1810544,0
1960,California,939,378,0.40,0,0,0,0,16190816,0
1960,Canal Zone,1,0,0,0,0,0,0,42122,0
1960,Colorado,323,101,0.31,0,0,1,0.01,1774226,0
1960,Connecticut,129,56,0.43,0,0,0,0,2557022,0
1960,Delaware,84,10,0.12,0,0,0,0,453611,0
1960,District of Columbia,3,1,0.33,0,0,0,0,763956,0
1960,Florida,1223,145,0.12,0,0,0,0,5021308,0
1960,Georgia,829,239,0.29,0,0,2,0.01,3984144,0
1960,Guam,3,1,0.33,0,0,0,0,62044,0
1960,Hawaii,18,13,0.72,0,0,0,0,636977,0
1960,Idaho,154,75,0.49,0,0,0,0,658805,0
1960,Illinois,1191,377,0.32,0,0,0,0,10125616,0
1960,Indiana,451,211,0.47,0,0,0,0,4665785,0
1960,Iowa,301,190,0.63,0,0,1,0.01,2766036,0
1960,Kansas,474,183,0.39,0,0,1,0.01,2189131,0
1960,Kentucky,727,179,0.25,0,0,0,0,3042326,0
1960,Louisiana,315,89,0.28,0,0,1,0.01,3394657,0
1960,Maine,260,62,0.24,0,0,0,0,971919,0
1960,Mariana Islands,1,0,0,0,0,0,0,0,0
1960,Maryland,225,43,0.19,0,0,0,0,3172495,0
1960,Massachusetts,512,145,0.28,0,0,0,0,5166360,0
1960,Michigan,875,267,0.31,0,0,0,0,7831982,0
1960,Minnesota,499,204,0.41,0,0,0,0,3422563,0
1960,Mississippi,278,104,0.37,0,0,0,0,2182022,0
1960,Missouri,731,222,0.30,0,0,1,0.00,4385148,0
1960,Montana,149,81,0.54,0,0,0,0,679448,0
1960,Nebraska,343,126,0.37,0,0,0,0,1414511,0
1960,Nevada,81,26,0.32,0,0,0,0,285278,0
1960,New Hampshire,264,30,0.11,0,0,0,0,606921,0
1960,New Jersey,658,275,0.42,0,0,0,0,6049690,0
1960,New Mexico,164,47,0.29,0,0,0,0,982964,0
1960,New York,1259,280,0.22,0,0,0,0,17501185,0
1960,North Carolina,831,185,0.22,0,0,0,0,4541781,0
1960,North Dakota,146,68,0.47,0,0,0,0,632446,0
1960,Ohio,936,349,0.37,0,0,0,0,9712882,0
1960,Oklahoma,508,156,0.31,0,0,0,0,2346856,0
1960,Oregon,305,87,0.29,0,0,0,0,1764906,0
1960,Other,0,0,0,0,0,0,0,0,0
1960,Pennsylvania,1906,375,0.20,0,0,0,0,11522390,0
1960,Puerto Rico,25,0,0,0,0,0,0,0,0
1960,Rhode Island,64,25,0.39,0,0,0,0,926143,0
1960,South Carolina,577,87,0.15,0,0,1,0.01,2419593,0
1960,South Dakota,194,82,0.42,0,0,0,0,680514,0
1960,Tennessee,607,145,0.24,0,0,0,0,3474686,0
1960,Texas,1295,444,0.34,0,0,2,0.00,9780327,0
1960,US Virgin Islands,3,0,0,0,0,0,0,0,0
1960,Utah,203,57,0.28,0,0,0,0,918426,0
1960,Vermont,105,23,0.22,0,0,0,0,389881,0
1960,Virginia,494,129,0.26,0,0,0,0,3851616,0
1960,Washington,329,100,0.30,0,0,1,0.01,2864810,0
1960,West Virginia,544,51,0.09,0,0,0,0,1860421,0
1960,Wisconsin,493,179,0.36,0,0,0,0,4028618,0
1960,Wyoming,90,41,0.46,0,0,0,0,330066,0
1961,Alabama,491,135,0.27,0,0,0,0,3324840,0
1961,Alaska,55,6,0.11,0,0,0,0,226167,0
1961,American Samoa,1,0,0,0,0,0,0,0,0
1961,Arizona,174,43,0.25,0,0,0,0,1306352,0
1961,Arkansas,352,104,0.30,0,0,0,0,1824258,0
1961,California,939,381,0.41,0,0,2,0.01,16170757,0
1961,Canal Zone,1,1,1.00,0,0,0,0,42122,0
1961,Colorado,323,103,0.32,0,0,1,0.01,1774226,0
1961,Connecticut,129,70,0.54,0,0,1,0.01,2541084,0
1961,Delaware,84,12,0.14,0,0,0,0,453611,0
1961,District of Columbia,3,1,0.33,0,0,0,0,763956,0
1961,Florida,1223,177,0.14,0,0,0,0,5020502,0
1961,Georgia,829,179,0.22,0,0,1,0.01,3984144,0
1961,Guam,3,1,0.33,0,0,0,0,62044,0
1961,Hawaii,18,12,0.67,0,0,0,0,636977,0
1961,Idaho,154,72,0.47,0,0,0,0,658805,0
1961,Illinois,1191,397,0.33,0,0,2,0.01,10105315,0
1961,Indiana,451,217,0.48,0,0,0,0,4665785,0
1961,Iowa,301,195,0.65,0,0,1,0.01,2766036,0
1961,Kansas,474,186,0.39,0,0,1,0.01,2189131,0
1961,Kentucky,727,173,0.24,0,0,0,0,3038156,0
1961,Louisiana,315,103,0.33,0,0,1,0.01,3394657,0
1961,Maine,260,64,0.25,0,0,0,0,971919,0
1961,Mariana Islands,1,0,0,0,0,0,0,0,0
1961,Maryland,225,50,0.22,0,0,0,0,3172495,0
1961,Massachusetts,512,200,0.39,0,0,0,0,5166360,0
1961,Michigan,875,262,0.30,0,0,1,0.00,7832419,0
1961,Minnesota,499,208,0.42,0,0,3,0.01,3427591,0
1961,Mississippi,278,103,0.37,0,0,0,0,2182022,0
1961,Missouri,731,227,0.31,0,0,0,0,4375435,0
1961,Montana,149,82,0.55,0,0,0,0,679448,0
1961,Nebraska,343,129,0.38,0,0,0,0,1414511,0
1961,Nevada,81,26,0.32,0,0,0,0,285278,0
1961,New Hampshire,264,35,0.13,0,0,0,0,606921,0
1961,New Jersey,658,286,0.43,0,0,0,0,6085359,0
1961,New Mexico,164,57,0.35,0,0,0,0,982964,0
1961,New York,1259,294,0.23,0,0,0,0,17517636,0
1961,North Carolina,831,168,0.20,0,0,0,0,4541781,0
1961,North Dakota,146,65,0.45,0,0,0,0,632446,0
1961,Ohio,936,365,0.39,0,0,0,0,9422531,0
1961,Oklahoma,508,154,0.30,0,0,2,0.01,2352624,0
1961,Oregon,305,92,0.30,0,0,0,0,1764906,0
1961,Other,0,0,0,0,0,0,0,0,0
1961,Pennsylvania,1906,388,0.20,0,0,0,0,11522870,0
1961,Puerto Rico,25,0,0,0,0,0,0,2353297,0
1961,Rhode Island,64,32,0.50,0,0,0,0,859488,0
1961,South Carolina,577,89,0.15,0,0,1,0.01,2419593,0
1961,South Dakota,194,85,0.44,0,0,0,0,680514,0
1961,Tennessee,607,125,0.21,0,0,0,0,3438446,0
1961,Texas,1295,451,0.35,0,0,2,0.00,9760209,0
1961,US Virgin Islands,3,0,0,0,0,0,0,0,0
1961,Utah,203,59,0.29,0,0,0,0,918426,0
1961,Vermont,105,26,0.25,0,0,0,0,389881,0
1961,Virginia,494,138,0.28,0,0,1,0.01,3851731,0
1961,Washington,329,107,0.33,0,0,0,0,2864810,0
1961,West Virginia,544,53,0.10,0,0,0,0,1860421,0
1961,Wisconsin,493,187,0.38,0,0,0,0,4028618,0
1961,Wyoming,90,41,0.46,0,0,0,0,330066,0
1962,Alabama,491,117,0.24,0,0,0,0,3418635,0
1962,Alaska,55,0,0,0,0,0,0,0,0
1962,American Samoa,1,0,0,0,0,0,0,0,0
1962,Arizona,174,42,0.24,0,0,0,0,1514938,0
1962,Arkansas,352,95,0.27,0,0,0,0,1864019,0
1962,California,939,383,0.41,0,0,2,0.01,17447000,0
1962,Canal Zone,1,0,0,0,0,0,0,0,0
1962,Colorado,323,102,0.32,0,0,0,0,1934622,0
1962,Connecticut,129,77,0.60,0,0,0,0,2670948,0
1962,Delaware,84,11,0.13,0,0,0,0,476802,0
1962,District of Columbia,3,1,0.33,0,0,0,0,784000,0
1962,Florida,1223,174,0.14,0,0,0,0,5533089,0
1962,Georgia,829,168,0.20,0,0,2,0.01,4151178,0
1962,Guam,3,0,0,0,0,0,0,0,0
1962,Hawaii,18,0,0,0,0,0,0,0,0
1962,Idaho,154,73,0.47,0,0,0,0,700318,0
1962,Illinois,1191,395,0.33,0,0,0,0,10170866,0
1962,Indiana,451,217,0.48,0,0,0,0,4718227,0
1962,Iowa,301,195,0.65,0,0,0,0,2785762,0
1962,Kansas,474,185,0.39,0,0,0,0,2229579,0
1962,Kentucky,727,163,0.22,0,0,0,0,3082135,0
1962,Louisiana,315,100,0.32,0,0,0,0,3480589,0
1962,Maine,260,78,0.30,0,0,0,0,1001733,0
1962,Mariana Islands,1,0,0,0,0,0,0,0,0
1962,Maryland,225,52,0.23,0,0,0,0,3267047,0
1962,Massachusetts,512,220,0.43,0,0,0,0,5179161,0
1962,Michigan,875,265,0.30,0,0,0,0,8000087,0
1962,Minnesota,499,208,0.42,0,0,0,0,3488592,0
1962,Mississippi,278,78,0.28,0,0,0,0,2252189,0
1962,Missouri,731,226,0.31,0,0,0,0,4421823,0
1962,Montana,149,81,0.54,0,0,0,0,714038,0
1962,Nebraska,343,130,0.38,0,0,0,0,1487318,0
1962,Nevada,81,26,0.32,0,0,0,0,335008,0
1962,New Hampshire,264,39,0.15,0,0,0,0,632004,0
1962,New Jersey,658,315,0.48,0,0,1,0.00,6267660,0
1962,New Mexico,164,58,0.35,0,0,0,0,1056682,0
1962,New York,1259,295,0.23,0,0,2,0.01,18184766,0
1962,North Carolina,831,163,0.20,0,0,0,0,4715715,0
1962,North Dakota,146,65,0.45,0,0,0,0,642013,0
1962,Ohio,936,361,0.39,0,0,0,0,10104365,0
1962,Oklahoma,508,146,0.29,0,0,2,0.01,2476753,0
1962,Oregon,305,90,0.30,0,0,0,0,1860204,0
1962,Other,0,0,0,0,0,0,0,0,0
1962,Pennsylvania,1906,448,0.24,0,0,0,0,11529010,0
1962,Puerto Rico,25,0,0,0,0,0,0,0,0
1962,Rhode Island,64,30,0.47,0,0,0,0,864998,0
1962,South Carolina,577,85,0.15,0,0,0,0,2475911,0
1962,South Dakota,194,80,0.41,0,0,0,0,721010,0
1962,Tennessee,607,114,0.19,0,0,0,0,3509372,0
1962,Texas,1295,388,0.30,0,0,2,0.01,9336493,0
1962,US Virgin Islands,3,0,0,0,0,0,0,0,0
1962,Utah,203,0,0,0,0,0,0,0,0
1962,Vermont,105,0,0,0,0,0,0,0,0
1962,Virginia,494,0,0,0,0,0,0,0,0
1962,Washington,329,0,0,0,0,0,0,0,0
1962,West Virginia,544,0,0,0,0,0,0,0,0
1962,Wisconsin,493,0,0,0,0,0,0,0,0
1962,Wyoming,90,0,0,0,0,0,0,0,0
1963,Alabama,491,133,0.27,0,0,3,0.02,3432484,0
1963,Alaska,55,6,0.11,0,0,0,0,248000,0
1963,American Samoa,1,0,0,0,0,0,0,0,0
1963,Arizona,174,42,0.24,0,0,1,0.02,1573945,0
1963,Arkansas,352,94,0.27,0,0,0,0,1901985,0
1963,California,939,389,0.41,0,0,0,0,18110168,0
1963,Canal Zone,1,1,1.00,0,0,0,0,43200,0
1963,Colorado,323,104,0.32,0,0,0,0,1995959,0
1963,Connecticut,129,77,0.60,0,0,0,0,2744140,0
1963,Delaware,84,11,0.13,0,0,0,0,484459,0
1963,District of Columbia,3,1,0.33,0,0,0,0,798000,0
1963,Florida,1223,177,0.14,0,0,1,0.01,5751537,0
1963,Georgia,829,206,0.25,0,0,2,0.01,4215302,0
1963,Guam,3,1,0.33,0,0,0,0,64600,0
1963,Hawaii,18,12,0.67,0,0,0,0,699619,0
1963,Idaho,154,73,0.47,0,0,0,0,717188,0
1963,Illinois,1191,404,0.34,0,0,0,0,10206746,0
1963,Indiana,451,220,0.49,0,0,0,0,4700179,0
1963,Iowa,301,194,0.64,0,0,1,0.01,2792207,0
1963,Kansas,474,190,0.40,0,0,1,0.01,2241371,0
1963,Kentucky,727,171,0.24,0,0,0,0,3094883,0
1963,Louisiana,315,94,0.30,0,0,0,0,3615386,0
1963,Maine,260,80,0.31,0,0,1,0.01,999185,0
1963,Mariana Islands,1,0,0,0,0,0,0,0,0
1963,Maryland,225,51,0.23,0,0,0,0,3370486,0
1963,Massachusetts,512,228,0.45,0,0,0,0,5240551,0
1963,Michigan,875,269,0.31,0,0,2,0.01,8139577,0
1963,Minnesota,499,211,0.42,0,0,2,0.01,3520659,0
1963,Mississippi,278,92,0.33,0,0,0,0,2294601,0
1963,Missouri,731,224,0.31,0,0,0,0,4406663,0
1963,Montana,149,86,0.58,0,0,0,0,712374,0
1963,Nebraska,343,130,0.38,0,0,0,0,1463374,0
1963,Nevada,81,25,0.31,0,0,0,0,368015,0
1963,New Hampshire,264,45,0.17,0,0,0,0,626987,0
1963,New Jersey,658,327,0.50,0,0,0,0,6522750,0
1963,New Mexico,164,65,0.40,0,0,0,0,1058707,0
1963,New York,1259,303,0.24,0,0,1,0.00,18527461,0
1963,North Carolina,831,172,0.21,0,0,0,0,4748593,0
1963,North Dakota,146,65,0.45,0,0,0,0,634028,0
1963,Ohio,936,363,0.39,0,0,0,0,10185940,0
1963,Oklahoma,508,156,0.31,0,0,2,0.01,2541376,0
1963,Oregon,305,93,0.30,0,0,0,0,1823151,0
1963,Other,0,0,0,0,0,0,0,0,0
1963,Pennsylvania,1906,535,0.28,0,0,0,0,11564752,0
1963,Puerto Rico,25,0,0,0,0,0,0,2529000,0
1963,Rhode Island,64,31,0.48,0,0,0,0,902100,0
1963,South Carolina,577,81,0.14,0,0,1,0.01,2539527,0
1963,South Dakota,194,89,0.46,0,0,0,0,737033,0
1963,Tennessee,607,137,0.23,0,0,1,0.01,3742236,0
1963,Texas,1295,467,0.36,0,0,1,0.00,10589201,0
1963,US Virgin Islands,3,0,0,0,0,0,0,0,0
1963,Utah,203,57,0.28,0,0,0,0,1012147,0
1963,Vermont,105,27,0.26,0,0,0,0,389992,0
1963,Virginia,494,139,0.28,0,0,2,0.01,4384123,0
1963,Washington,329,110,0.33,0,0,1,0.01,3063991,0
1963,West Virginia,544,55,0.10,0,0,0,0,1780077,0
1963,Wisconsin,493,192,0.39,0,0,0,0,4129658,0
1963,Wyoming,90,42,0.47,0,0,0,0,336986,0
1964,Alabama,491,108,0.22,0,0,0,0,3461181,0
1964,Alaska,55,6,0.11,0,0,0,0,250000,0
1964,American Samoa,1,0,0,0,0,0,0,0,0
1964,Arizona,174,41,0.24,0,0,0,0,1595225,0
1964,Arkansas,352,80,0.23,0,0,0,0,1978395,0
1964,California,939,389,0.41,0,0,2,0.01,18595539,0
1964,Canal Zone,1,0,0,0,0,0,0,42796,0
1964,Colorado,323,100,0.31,0,0,0,0,2003460,0
1964,Connecticut,129,76,0.59,0,0,0,0,2848504,0
1964,Delaware,84,12,0.14,0,0,0,0,499265,0
1964,District of Columbia,3,1,0.33,0,0,0,0,808000,0
1964,Florida,1223,167,0.14,0,0,0,0,5807588,0
1964,Georgia,829,142,0.17,0,0,0,0,4373008,0
1964,Guam,3,1,0.33,0,0,0,0,64363,0
1964,Hawaii,18,12,0.67,0,0,0,0,706652,0
1964,Idaho,154,72,0.47,0,0,0,0,696173,0
1964,Illinois,1191,385,0.32,0,0,1,0.00,10541401,0
1964,Indiana,451,243,0.54,0,0,3,0.01,4834259,0
1964,Iowa,301,189,0.63,0,0,0,0,2768105,0
1964,Kansas,474,185,0.39,0,0,0,0,2241894,0
1964,Kentucky,727,159,0.22,0,0,0,0,3159131,0
1964,Louisiana,315,99,0.31,0,0,0,0,3683184,0
1964,Maine,260,83,0.32,0,0,0,0,1011536,0
1964,Mariana Islands,1,0,0,0,0,0,0,0,0
1964,Maryland,225,50,0.22,0,0,0,0,3519085,0
1964,Massachusetts,512,218,0.43,0,0,0,0,5360565,0
1964,Michigan,875,267,0.31,0,0,1,0.00,8145228,0
1964,Minnesota,499,205,0.41,0,0,4,0.02,3546560,0
1964,Mississippi,278,79,0.28,0,0,0,0,2318336,0
1964,Missouri,731,208,0.28,0,0,3,0.01,4488847,0
1964,Montana,149,85,0.57,0,0,1,0.01,712372,0
1964,Nebraska,343,127,0.37,0,0,0,0,1483192,0
1964,Nevada,81,25,0.31,0,0,0,0,408007,0
1964,New Hampshire,264,44,0.17,0,0,0,0,654041,0
1964,New Jersey,658,315,0.48,0,0,0,0,6739587,0
1964,New Mexico,164,60,0.37,0,0,0,0,1051606,0
1964,New York,1259,363,0.29,0,0,1,0.00,18788802,0
1964,North Carolina,831,154,0.19,0,0,0,0,4840183,0
1964,North Dakota,146,63,0.43,0,0,0,0,644990,0
1964,Ohio,936,353,0.38,0,0,1,0.00,10116533,0
1964,Oklahoma,508,151,0.30,0,0,0,0,2509944,0
1964,Oregon,305,92,0.30,0,0,1,0.01,1868114,0
1964,Other,0,0,0,0,0,0,0,0,0
1964,Pennsylvania,1905,508,0.27,0,0,1,0.00,11612544,0
1964,Puerto Rico,25,1,0.04,0,0,0,0,2577000,0
1964,Rhode Island,64,30,0.47,0,0,0,0,933089,0
1964,South Carolina,577,68,0.12,0,0,0,0,2612428,0
1964,South Dakota,194,83,0.43,0,0,0,0,715008,0
1964,Tennessee,607,104,0.17,0,0,0,0,3847483,0
1964,Texas,1295,417,0.32,0,0,0,0,10632278,0
1964,US Virgin Islands,3,0,0,0,0,0,0,0,0
1964,Utah,203,59,0.29,0,0,0,0,1022241,0
1964,Vermont,105,27,0.26,0,0,1,0.04,409006,0
1964,Virginia,494,132,0.27,0,0,0,0,4432857,0
1964,Washington,329,110,0.33,0,0,1,0.01,2997339,0
1964,West Virginia,544,47,0.09,0,0,0,0,1799205,0
1964,Wisconsin,493,186,0.38,0,0,0,0,4156728,0
1964,Wyoming,90,42,0.47,0,0,1,0.02,342992,0
1965,Alabama,491,97,0.20,0,0,1,0.01,3582883,0
1965,Alaska,55,7,0.13,0,0,0,0,253000,0
1965,American Samoa,1,0,0,0,0,0,0,0,0
1965,Arizona,174,46,0.26,0,0,1,0.02,1643624,0
1965,Arkansas,352,81,0.23,0,0,0,0,1940620,0
1965,California,939,388,0.41,0,0,3,0.01,19305039,0
1965,Canal Zone,1,0,0,0,0,0,0,42964,0
1965,Colorado,323,93,0.29,0,0,1,0.01,2031589,0
1965,Connecticut,129,78,0.60,0,0,0,0,2916000,0
1965,Delaware,84,12,0.14,0,0,0,0,513885,0
1965,District of Columbia,3,1,0.33,0,0,0,0,803000,0
1965,Florida,1223,168,0.14,0,0,0,0,5931510,0
1965,Georgia,829,129,0.16,0,0,0,0,4405667,0
1965,Guam,3,1,0.33,0,0,0,0,63693,0
1965,Hawaii,18,7,0.39,0,0,0,0,707238,0
1965,Idaho,154,70,0.45,0,0,0,0,696173,0
1965,Illinois,1191,375,0.31,0,0,1,0.00,10638859,0
1965,Indiana,451,224,0.50,0,0,1,0.00,4851257,0
1965,Iowa,301,188,0.62,0,0,0,0,2787395,0
1965,Kansas,474,181,0.38,0,0,0,0,2241683,0
1965,Kentucky,727,136,0.19,0,0,0,0,3103039,0
1965,Louisiana,315,92,0.29,0,0,0,0,3792822,0
1965,Maine,260,84,0.32,0,0,0,0,1023557,0
1965,Mariana Islands,1,0,0,0,0,0,0,0,0
1965,Maryland,225,53,0.24,0,0,1,0.02,3608274,0
1965,Massachusetts,512,217,0.42,0,0,0,0,5367405,0
1965,Michigan,875,264,0.30,0,0,2,0.01,8186269,0
1965,Minnesota,499,202,0.40,0,0,4,0.02,3672699,0
1965,Mississippi,278,74,0.27,0,0,0,0,2298798,0
1965,Missouri,731,209,0.29,0,0,0,0,4578974,0
1965,Montana,149,84,0.56,0,0,0,0,741925,0
1965,Nebraska,343,124,0.36,0,0,0,0,1492639,0
1965,Nevada,81,26,0.32,0,0,0,0,393213,0
1965,New Hampshire,264,43,0.16,0,0,0,0,644015,0
1965,New Jersey,658,320,0.49,0,0,0,0,6798848,0
1965,New Mexico,164,60,0.37,0,0,0,0,1101542,0
1965,New York,1259,367,0.29,0,0,1,0.00,18661279,0
1965,North Carolina,831,149,0.18,0,0,0,0,4791348,0
1965,North Dakota,146,62,0.42,0,0,0,0,641361,0
1965,Ohio,936,360,0.38,0,0,0,0,10518496,0
1965,Oklahoma,508,143,0.28,0,0,1,0.01,2519225,0
1965,Oregon,305,90,0.30,0,0,0,0,1907050,0
1965,Other,0,0,0,0,0,0,0,0,0
1965,Pennsylvania,1905,511,0.27,0,0,0,0,11592183,0
1965,Puerto Rico,25,1,0.04,0,0,0,0,2631489,0
1965,Rhode Island,64,30,0.47,0,0,0,0,938976,0
1965,South Carolina,577,66,0.11,0,0,0,0,2601467,0
1965,South Dakota,194,82,0.42,0,0,0,0,710935,0
1965,Tennessee,607,92,0.15,0,0,0,0,3895315,0
1965,Texas,1295,416,0.32,0,0,0,0,10806282,0
1965,US Virgin Islands,3,0,0,0,0,0,0,0,0
1965,Utah,203,61,0.30,0,0,0,0,1046845,0
1965,Vermont,105,27,0.26,0,0,0,0,397263,0
1965,Virginia,494,124,0.25,0,0,0,0,4442398,0
1965,Washington,329,106,0.32,0,0,0,0,3111906,0
1965,West Virginia,544,53,0.10,0,0,0,0,1792317,0
1965,Wisconsin,493,190,0.39,0,0,0,0,4288550,0
1965,Wyoming,90,38,0.42,0,0,0,0,347382,0
1966,Alabama,491,83,0.17,0,0,0,0,3608224,0
